age,careAddr,careNm,careTel,chargeNm,colorCd,desertionNo,filename,happenDt,happenPlace,kindCd,neuterYn,noticeEdt,noticeNo,noticeSdt,officetel,orgNm,popfile,processState,sexCd,specialMark,weight,
2018(년생),전라북도 전주시 완산구 전동 1가 199,박영재동물병원,063-284-7774,최남선,하양,445464201801090,http://www.animal.go.kr/files/shelter/2018/06/201806221806820_s.jpg,20180622,서신동 이마트 부근,[개] 푸들,N,20180703,전북-전주-2018-00807,20180622,063-281-5327,전라북도 전주시,http://www.animal.go.kr/files/shelter/2018/06/201806221806820.jpg,종료(입양),M,약 1개월/ 양쪽 뒷 발가락 없음,0.8(Kg),
2016(년생),충청남도 당진시 고대면 연동로 30-6 (고대면) ,당진시동물보호소,041-356-8210,당진시,검/회,444568201800256,http://www.animal.go.kr/files/shelter/2018/06/201806221306438_s.jpg,20180622,충남 당진시 당진읍 2교다리 인근,[개] 슈나우져,U,20180702,충남-당진-2018-00256,20180622,041-350-4242,충청남도 당진시,http://www.animal.go.kr/files/shelter/2018/06/201806221306438.jpg,종료(입양),F,미용 되어있고 신고자 매장으로 들어옴,4(Kg),
2016(년생),충청남도 당진시 고대면 연동로 30-6 (고대면) ,당진시동물보호소,041-356-8210,당진시,흰색,444568201800255,http://www.animal.go.kr/files/shelter/2018/06/201806221306946_s.jpg,20180622,송악읍 복운리 신성미소지움1차,[개] 믹스견,U,20180702,충남-당진-2018-00255,20180622,041-350-4242,충청남도 당진시,http://www.animal.go.kr/files/shelter/2018/06/201806221306946.jpg,보호중,M,초록색목줄/ 쇠리드줄 착용/ 등과 꼬리끝에 보라색 자국이 있음,22.00(Kg),
2018(년생),충청남도 당진시 고대면 연동로 30-6 (고대면) ,당진시동물보호소,041-356-8210,당진시,재색,444568201800254,http://www.animal.go.kr/files/shelter/2018/06/20180622090617_s.jpg,20180622,당진시 고대면 고대아파트,[개] 믹스견,N,20180702,충남-당진-2018-00254,20180622,041-350-4242,충청남도 당진시,http://www.animal.go.kr/files/shelter/2018/06/20180622090617.jpg,종료(반환),M,방울달린 빨간색 목줄 착용,1(Kg),
2018(년생),충청남도 예산군 예산읍 벚꽃로 153 (예산읍) 1층 KU건국동물병원,KU건국동물병원,041-335-1023,가축방역팀,검은색,444461201800156,http://www.animal.go.kr/files/shelter/2018/06/201806221706338_s.jpg,20180622,신례원 수철길 89-5,[개] 믹스견,N,20180629,충남-예산-2018-00120,20180622,041-339-7645,충청남도 예산군,http://www.animal.go.kr/files/shelter/2018/06/201806221706338.jpg,보호중,F,이상없음,2(Kg),
2017(년생),충청남도 홍성군 홍동면 충절로 625 (홍동면) ,금일동물보호센터,010-5432-5665,민동기,흰갈색,444460201800185,http://www.animal.go.kr/files/shelter/2018/06/201806221706736_s.jpg,20180622,홍성읍 오관리 282,[개] 비글,U,20180629,충남-홍성-2018-00201,20180622,041-630-1727,충청남도 홍성군,http://www.animal.go.kr/files/shelter/2018/06/201806221706736.jpg,보호중,F,비글,2(Kg),
2017(년생),충청남도 홍성군 홍동면 충절로 625 (홍동면) ,금일동물보호센터,010-5432-5665,민동기,흰갈색,444460201800184,http://www.animal.go.kr/files/shelter/2018/06/20180622170688_s.jpg,20180622,홍성읍 오관리 282,[개] 비글,U,20180629,충남-홍성-2018-00200,20180622,041-630-1727,충청남도 홍성군,http://www.animal.go.kr/files/shelter/2018/06/20180622170688.jpg,보호중,F,비글,2(Kg),
2015(년생),충청남도 홍성군 홍동면 충절로 625 (홍동면) ,금일동물보호센터,010-5432-5665,민동기,갈색,444460201800183,http://www.animal.go.kr/files/shelter/2018/06/201806221706827_s.jpg,20180622,홍성읍 고암리 901-14,[개] 핏불테리어,U,20180629,충남-홍성-2018-00199,20180622,041-630-1727,충청남도 홍성군,http://www.animal.go.kr/files/shelter/2018/06/201806221706827.jpg,종료(반환),M,성견,10(Kg),
2017(년생),충청남도 논산시 계백로 1034-1 (취암동) 유명동물병원,유명동물병원,041-733-4290,논산시,흰색,444454201800247,http://www.animal.go.kr/files/shelter/2018/06/201806221706401_s.jpg,20180622,내동 LH아파트 1단지 정문,[개] 믹스견,U,20180702,충남-논산-2018-00244,20180622,041-746-6115,충청남도 논산시,http://www.animal.go.kr/files/shelter/2018/06/201806221706401.jpg,보호중,M,목줄있음,4(Kg),
2016(년생),충청남도 서산시 호수공원12로 13 (예천동) ,답21동물병원,041-666-0750,최기항,갈색,444453201800363,http://www.animal.go.kr/files/shelter/2018/06/201806221806212_s.jpg,20180622,대산읍 윈체스트CC 주차장 앞,[개] 진도견,N,20180702,충남-서산-2018-00332,20180622,041-660-2392,충청남도 서산시,http://www.animal.go.kr/files/shelter/2018/06/201806221806212.jpg,보호중,F,목줄 착용 흔적 있음. ,20.00(Kg),
2018(년생),충청남도 서산시 호수공원12로 13 (예천동) ,답21동물병원,041-666-0750,최기항,흰색,444453201800361,http://www.animal.go.kr/files/shelter/2018/06/201806221606394_s.jpg,20180622,석남동 6-220 다인빌 주차장,[개] 믹스견,N,20180702,충남-서산-2018-00330,20180622,041-660-2392,충청남도 서산시,http://www.animal.go.kr/files/shelter/2018/06/201806221606394.jpg,종료(안락사),M,좌측 서혜부 보라색 염색됨. 유순한 성격,2.70(Kg),
2017(년생),충청남도 서산시 안견로 235 (동문동) ,서산동물병원,041-667-5525,최기항,흰색/갈색,444453201800360,http://www.animal.go.kr/files/shelter/2018/06/201806221606735_s.jpg,20180622,성연면 아남1길 125,[개] 믹스견,U,20180702,충남-서산-2018-00329,20180622,041-660-2392,충청남도 서산시,http://www.animal.go.kr/files/shelter/2018/06/201806221606735.jpeg,종료(안락사),F,순하고 사람을 잘 따름 / 체격이 작음,2.63(Kg),
2018(년생),충청남도 아산시 둔포면 둔포로 33 (둔포면) 충청남도 아산시 염치읍 석정리 99-21,중부벳동물병원,041-533-3563,최현주,흰색,444452201800547,http://www.animal.go.kr/files/shelter/2018/06/201806221606419_s.jpg,20180622,음봉 산동로 ,[개] 믹스견,N,20180702,충남-아산-2018-00517,20180622,041-537-3831,충청남도 아산시,http://www.animal.go.kr/files/shelter/2018/06/201806221606419.jpg,보호중,F,547호(517호 공고) 8개월령/ 사업장에 유기견이 들어와서 나가지 않는다고 신고/ 진드기/피부병 심함.,10(Kg),
2017(년생),충청남도 보령시 녹문1길 95 (내항동) ,보령시임시보호소,010-5427-7210,고경림,연갈색,444451201800139,http://www.animal.go.kr/files/shelter/2018/06/201806221606512_s.jpg,20180622,충남 보령시 동대동 휴먼시아4단지 아파트 관리사무소 옆,[개] 믹스견,N,20180702,충남-보령-2018-00139,20180622,041-930-4597,충청남도 보령시,http://www.animal.go.kr/files/shelter/2018/06/201806221606512.jpg,종료(안락사),F,없음,2.0(Kg),
2014(년생),충청북도 음성군 금왕읍 음성로 1203 ,테오종합동물병원,043-882-8975,갈색,443447201800146,http://www.animal.go.kr/files/shelter/2018/06/20180622140631_s.jpg,20180622,감곡면사무소,[개] 푸들,N,20180629,충북-음성-2018-00148,20180622,043-871-3404,충청북도 음성군,http://www.animal.go.kr/files/shelter/2018/06/20180622140631.jpg,보호중,M,중성화 안되어 있음.,4(Kg),
2018(년생),충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,충주시동물보호센터,043-851-3168,충주시,흰색,443439201800200,http://www.animal.go.kr/files/shelter/2018/06/201806221906309_s.jpg,20180622,낙수당1길 41 근처 뚝방길 풀숲속,[개] 믹스견,N,20180630,충북-충주-2018-00200,20180622,043-850-5872,충청북도 충주시,http://www.animal.go.kr/files/shelter/2018/06/201806221906309.jpg,보호중,M,머리쪽에 무언가로 내려쳐서 뼈가 조금주저앉았고 상처가있음 . 스케비스개선충피부병 . 키트검사정상,3.3(Kg),
2018(년생),충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,충주시동물보호센터,043-851-3168,충주시,갈색,443439201800199,http://www.animal.go.kr/files/shelter/2018/06/201806221906423_s.jpg,20180622,낙수당1길 41 근처 뚝방길 풀숲속,[개] 믹스견,N,20180630,충북-충주-2018-00199,20180622,043-850-5872,충청북도 충주시,http://www.animal.go.kr/files/shelter/2018/06/201806221906423.jpg,보호중,F,어리고 순한데/ 겁이많고 소심함 . 키트검사정상,2(Kg),
2014(년생),강원도 인제군 인제읍 비봉로44번길 105 ,인제군,033-460-2265,전민수,갈색,442433201800029,http://www.animal.go.kr/files/shelter/2018/06/201806221106609_s.jpg,20180622,인제군 서화면 서흥리 265-3,[개] 믹스견,N,20180702,강원-인제-2018-00028,20180622,033-460-2265,강원도 인제군,http://www.animal.go.kr/files/shelter/2018/06/201806221106609.jpg,종료(안락사),M,목줄 목걸이를 한채로 돌아다님. 사람을 잘 따름,25(Kg),
2017(년생),강원도 평창군 진부면 청송로 61 ,평창군유기동물보호소,010-3397-9150,김동원,갈색,442428201800031,http://www.animal.go.kr/files/shelter/2018/06/201806221306589_s.jpg,20180622,강원도 평창군 진부면 상진부5리 도로 부근,[개] 믹스견,N,20180702,강원-평창-2018-00031,20180622,033-330-1358,강원도 평창군,http://www.animal.go.kr/files/shelter/2018/06/201806221306589.jpg,종료(입양),F,건강상태 양호,3(Kg),
2012(년생),강원도 속초시 대포동 159-13 ,유기동물보호소,033-633-2519,김성은,갈/흰,442423201800248,http://www.animal.go.kr/files/shelter/2018/06/201806221306702_s.jpg,20180622,노학동 농산물품질검사소 인근,[개] 시츄,N,20180702,강원-속초-2018-00186,20180622,033-639-2859,강원도 속초시,http://www.animal.go.kr/files/shelter/2018/06/201806221306702.jpg,종료(반환),M,온순함,5(Kg),
2016(년생),강원도 속초시 대포동 159-13 ,유기동물보호소,033-633-2519,김성은,검/갈/흰,442423201800247,http://www.animal.go.kr/files/shelter/2018/06/201806221306676_s.jpg,20180622,금호동 설악애견 앞,[개] 믹스견,N,20180702,강원-속초-2018-00185,20180622,033-639-2859,강원도 속초시,http://www.animal.go.kr/files/shelter/2018/06/201806221306676.jpg,종료(자연사),F,야간에 2마리를 입양센터 앞에 묶어 유기,10(Kg),
2016(년생),강원도 속초시 대포동 159-13 ,유기동물보호소,033-633-2519,김성은,갈색/흰색,442423201800246,http://www.animal.go.kr/files/shelter/2018/06/201806221206312_s.jpg,20180622,금호동 설악애견 앞,[개] 믹스견,N,20180702,강원-속초-2018-00184,20180622,033-639-2859,강원도 속초시,http://www.animal.go.kr/files/shelter/2018/06/201806221206312.jpg,종료(자연사),F,2마리를 입양센터 앞에 묶어 유기,5(Kg),
2017(년생),경기도 화성시 우정읍 3.1만세로 29 (우정읍) ,청산동물병원,010-3580-9913,김지훈,백색,441553201801369,http://www.animal.go.kr/files/shelter/2018/06/201806221806153_s.jpg,20180622,화성소방서,[개] 믹스견,U,20180702,경기-화성-2018-00804,20180622,031-369-6381,경기도 화성시,http://www.animal.go.kr/files/shelter/2018/06/201806221806153.jpg,종료(반환),M,순함,12.94(Kg),
2018(년생),경기도 화성시 우정읍 3.1만세로 29 (우정읍) ,청산동물병원,010-3580-9913,김지훈,백색,441553201801367,http://www.animal.go.kr/files/shelter/2018/06/201806221406715_s.jpg,20180622,우정읍 멱우리,[개] 믹스견,N,20180702,경기-화성-2018-00803,20180622,031-369-6381,경기도 화성시,http://www.animal.go.kr/files/shelter/2018/06/201806221406715.jpg,종료(안락사),F,사나움/ 5개월령,5.44(Kg),
2016(년생),경기도 화성시 우정읍 3.1만세로 29 (우정읍) ,청산동물병원,010-3580-9913,김지훈,백색,441553201801365,http://www.animal.go.kr/files/shelter/2018/06/201806221406925_s.jpg,20180622,우정읍 멱우리,[개] 믹스견,N,20180702,경기-화성-2018-00802,20180622,031-369-6381,경기도 화성시,http://www.animal.go.kr/files/shelter/2018/06/201806221406925.jpg,종료(안락사),F,그물로프에 발목걸림,12.38(Kg),
2014(년생),경기도 여주시 북내면 강문로 117 (북내면) ,강아지와고양이AH,031-883-5199,양평군청,흰색/검정색,441417201800217,http://www.animal.go.kr/files/shelter/2018/06/201806221806454_s.jpg,20180622,문호리,[개] 믹스견,N,20180702,경기-양평-2018-00217,20180622,031-770-2370,경기도 양평군,http://www.animal.go.kr/files/shelter/2018/06/201806221806454.jpg,종료(안락사),F,외부기생충,6.8(Kg),
2015(년생),경기도 여주시 북내면 강문로 117 (북내면) ,강아지와고양이AH,031-883-5199,양평군청,흰색,441417201800216,http://www.animal.go.kr/files/shelter/2018/06/201806221806738_s.jpg,20180622,곡수리,[개] 믹스견,N,20180702,경기-양평-2018-00216,20180622,031-770-2370,경기도 양평군,http://www.animal.go.kr/files/shelter/2018/06/201806221806738.jpg,종료(안락사),F,외부기생충,6.2(Kg),
2018(년생),경기도 여주시 북내면 강문로 117 (북내면) ,강아지와고양이AH,031-883-5199,양평군청,흰색/갈색,441417201800215,http://www.animal.go.kr/files/shelter/2018/06/201806221806174_s.jpg,20180622,곡수리,[개] 믹스견,N,20180702,경기-양평-2018-00215,20180622,031-770-2370,경기도 양평군,http://www.animal.go.kr/files/shelter/2018/06/201806221806174.jpg,종료(안락사),M,4개월추정,3.1(Kg),
2018(년생),경기도 여주시 북내면 강문로 117 (북내면) ,강아지와고양이AH,031-883-5199,양평군청,흰색/갈색,441417201800214,http://www.animal.go.kr/files/shelter/2018/06/201806221806370_s.jpg,20180622,곡수리,[개] 믹스견,N,20180702,경기-양평-2018-00214,20180622,031-770-2370,경기도 양평군,http://www.animal.go.kr/files/shelter/2018/06/201806221806370.jpg,종료(입양),M,4개월추정,2.5(Kg),
2014(년생),경기도 가평군 가평읍 아랫마장길 59 (가평읍/ 농업기술센터) 가평 유기동물 보호소,가평군유기동물보호소,031-580-4763,오흥식,흰색,441416201800239,http://www.animal.go.kr/files/shelter/2018/06/201806221506711_s.jpg,20180622,청평면 대성리 572-42,[개] 믹스견,N,20180702,경기-가평-2018-00143,20180622,031-580-4796,경기도 가평군,http://www.animal.go.kr/files/shelter/2018/06/201806221506711.jpg,종료(안락사),M,애견카페(펜션) 주변 배회(약 1개월가량)/ 목걸이/목줄 X/ ,13.5(Kg),
2014(년생),경기도 여주시 북내면 강문로 117 (북내면) ,강아지와 고양이,031-883-5199,정주은,흰색,441407201800183,http://www.animal.go.kr/files/shelter/2018/06/201806221806570_s.jpg,20180622,수산리,[개] 믹스견,N,20180702,경기-이천-2018-00184,20180622,031-644-2625,경기도 이천시,http://www.animal.go.kr/files/shelter/2018/06/201806221806570.jpg,보호중,F,교상/공격적임,15.0(Kg),
2018(년생),경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,031-324-3463,이소룡,흰색,441405201800798,http://www.animal.go.kr/files/shelter/2018/06/201806221706126_s.jpg,20180622,해솔리아 cc,[개] 믹스견,N,20180702,경기-용인-2018-00408,20180622,031-324-3467,경기도 용인시,http://www.animal.go.kr/files/shelter/2018/06/201806221706126.jpg,보호중,F,순한 귀염둥이,2.2(Kg),
2016(년생),경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,031-324-3463,이소룡,호반색,441405201800797,http://www.animal.go.kr/files/shelter/2018/06/201806221706580_s.jpg,20180622,보정 119안전센터,[개] 진도견,U,20180702,경기-용인-2018-00407,20180622,031-324-3467,경기도 용인시,http://www.animal.go.kr/files/shelter/2018/06/201806221706580.jpg,보호중,F,성격 좋은 친구. 동물등록 되어있으나 소유자 연락 두절,18(Kg),
2017(년생),경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,031-324-3463,이소룡,흰색,441405201800796,http://www.animal.go.kr/files/shelter/2018/06/201806221706424_s.jpg,20180622,이동읍 백자로 77,[개] 스피츠,U,20180702,경기-용인-2018-00406,20180622,031-324-3467,경기도 용인시,http://www.animal.go.kr/files/shelter/2018/06/201806221706424.jpg,종료(반환),F,낯선 환경이라 예민해요. 분홍색 목줄 착용/ 꼬리 분홍색으로 염색,11(Kg),
2014(년생),경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,031-324-3463,이소룡,흰색,441405201800794,http://www.animal.go.kr/files/shelter/2018/06/201806221406528_s.jpg,20180622,처인구 명지로 157/ 동진마을,[개] 사모예드,U,20180702,경기-용인-2018-00404,20180622,031-324-3467,경기도 용인시,http://www.animal.go.kr/files/shelter/2018/06/201806221406528.jpg,종료(반환),F,사람을 정말 좋아하는 아이,18(Kg),
